holding_id,portfolio_id,security_id,security_symbol,security_name,security_type,shares,purchase_price,current_price,purchase_date
HOLD000808,PORT00066,SEC00009,UUJ,Security 6,Bond,861.13,170.58,297.72,2023-12-07
HOLD000809,PORT00066,SEC00058,HBA,Security 80,ETF,293.25,397.21,188.12,2024-05-02
HOLD000810,PORT00066,SEC00067,HJR,Security 25,Stock,81.92,161.65,18.14,2023-08-26
HOLD000811,PORT00066,SEC00040,KHG,Security 39,Option,719.87,170.61,298.23,2025-01-16
HOLD000812,PORT00066,SEC00036,ADH,Security 67,Mutual Fund,600.38,466.77,478.57,2021-01-21
HOLD000813,PORT00066,SEC00034,NQJ,Security 67,Stock,702.1,370.62,185.79,2022-03-03
HOLD000814,PORT00066,SEC00018,ERF,Security 39,Option,481.33,321.65,446.17,2025-02-05
HOLD000815,PORT00066,SEC00029,NFU,Security 80,Option,644.02,163.54,315.68,2022-04-13
HOLD000816,PORT00066,SEC00043,CDY,Security 36,Stock,376.82,365.4,442.63,2024-05-14
HOLD000817,PORT00066,SEC00097,BAY,Security 87,Stock,391.04,302.75,238.75,2021-03-29
HOLD000818,PORT00066,SEC00013,STC,Security 20,Stock,826.61,491.76,42.79,2025-04-17
HOLD000819,PORT00066,SEC00056,VXE,Security 67,Bond,870.78,32.99,180.62,2021-10-02
HOLD000820,PORT00066,SEC00051,IDT,Security 91,Option,656.52,329.39,371.1,2022-08-20
HOLD000821,PORT00067,SEC00002,XXT,Security 62,Stock,957.42,309.69,95.07,2025-10-25
HOLD000822,PORT00067,SEC00043,NCV,Security 21,Stock,597.08,321.37,293.3,2022-01-02
HOLD000823,PORT00067,SEC00045,FLI,Security 63,Stock,441.06,274.93,188.43,2022-07-30
HOLD000824,PORT00067,SEC00038,IOE,Security 86,Mutual Fund,99.36,74.38,478.56,2021-02-01
HOLD000825,PORT00067,SEC00017,ARN,Security 81,Mutual Fund,700.47,167.01,295.2,2025-10-26
HOLD000826,PORT00067,SEC00062,BDT,Security 39,Bond,4.79,317.91,275.88,2023-05-27
HOLD000827,PORT00067,SEC00011,MGI,Security 34,Stock,319.16,423.95,476.08,2021-05-30
HOLD000828,PORT00067,SEC00013,ZWE,Security 93,Mutual Fund,820.42,109.14,464.46,2025-10-01
HOLD000829,PORT00067,SEC00016,FPU,Security 68,Bond,458.65,303.03,60.28,2023-07-05
HOLD000830,PORT00067,SEC00006,FVI,Security 2,Bond,688.86,125.74,409.02,2024-02-01
HOLD000831,PORT00067,SEC00099,NRR,Security 59,Option,927.48,193.3,87.69,2022-08-10
HOLD000832,PORT00067,SEC00013,BBM,Security 18,Option,998.4,217.67,443.39,2023-03-15
HOLD000833,PORT00067,SEC00006,RGE,Security 30,Option,458.28,476.07,422.88,2025-11-10
HOLD000834,PORT00067,SEC00071,GVJ,Security 5,Stock,85.83,239.79,161.7,2023-08-25
HOLD000835,PORT00067,SEC00037,BAH,Security 84,Option,93.73,33.8,22.81,2025-02-07
HOLD000836,PORT00067,SEC00053,CFI,Security 34,Bond,224.55,230.3,161.06,2022-09-14
HOLD000837,PORT00067,SEC00045,NQQ,Security 73,ETF,935.11,90.9,432.19,2024-06-21
HOLD000838,PORT00067,SEC00062,BOE,Security 37,ETF,183.31,172.4,304.89,2023-02-20
HOLD000839,PORT00067,SEC00075,QSN,Security 68,ETF,132.21,38.96,420.69,2024-01-09
HOLD000840,PORT00068,SEC00049,PEQ,Security 17,Bond,389.22,266.05,498.35,2024-12-07
HOLD000841,PORT00068,SEC00025,GSC,Security 77,Option,819.23,401.52,493.42,2023-07-21
HOLD000842,PORT00068,SEC00018,UVP,Security 91,ETF,780.76,451.27,77.56,2023-02-13
HOLD000843,PORT00068,SEC00033,RYZ,Security 75,Bond,539.39,101.3,387.2,2021-06-21
HOLD000844,PORT00068,SEC00025,CVZ,Security 75,ETF,876.06,309.45,398.88,2025-02-15
HOLD000845,PORT00069,SEC00008,NUL,Security 92,Mutual Fund,861.6,106.8,61.56,2020-12-04
HOLD000846,PORT00069,SEC00039,SMW,Security 38,ETF,542.43,318.25,250.65,2021-09-26
HOLD000847,PORT00069,SEC00078,JOD,Security 39,Bond,659.47,490.13,308.91,2025-05-21
HOLD000848,PORT00069,SEC00085,NDU,Security 63,Bond,267.13,12.17,129.7,2024-06-26
HOLD000849,PORT00069,SEC00059,OEU,Security 25,Stock,227.17,474.16,388.75,2023-10-17
HOLD000850,PORT00069,SEC00013,JGJ,Security 83,Mutual Fund,430.21,157.59,371.16,2023-10-01
HOLD000851,PORT00069,SEC00064,CUC,Security 44,Bond,591.53,360.98,478.78,2021-12-19
HOLD000852,PORT00069,SEC00002,GGI,Security 9,ETF,12.38,429.86,199.4,2022-08-18
HOLD000853,PORT00069,SEC00007,UPB,Security 78,Mutual Fund,850.86,47.44,146.16,2023-03-23
HOLD000854,PORT00069,SEC00041,LUX,Security 22,ETF,235.17,137.86,390.7,2024-01-13
HOLD000855,PORT00069,SEC00064,ZAC,Security 93,Bond,411.47,93.5,136.57,2024-08-17
HOLD000856,PORT00069,SEC00070,UVX,Security 35,Mutual Fund,462.94,192.17,217.99,2023-08-04
HOLD000857,PORT00070,SEC00038,SRE,Security 44,Stock,262.1,49.02,206.35,2023-03-20
HOLD000858,PORT00070,SEC00010,GFP,Security 15,Mutual Fund,795.56,443.85,62.91,2022-11-05
HOLD000859,PORT00070,SEC00041,MHX,Security 2,ETF,563.04,34.43,340.4,2020-12-21
HOLD000860,PORT00070,SEC00090,NUC,Security 25,Stock,181.67,403.79,433.51,2022-10-11
HOLD000861,PORT00070,SEC00067,OIN,Security 82,ETF,848.25,126.13,60.08,2023-10-08
HOLD000862,PORT00070,SEC00011,EXY,Security 25,Mutual Fund,814.28,219.35,66.78,2022-09-03
HOLD000863,PORT00070,SEC00018,MGG,Security 77,Bond,38.83,28.98,222.1,2022-03-25
HOLD000864,PORT00071,SEC00067,UEE,Security 72,Bond,858.57,12.12,292.51,2024-05-21
HOLD000865,PORT00071,SEC00050,HJQ,Security 11,Option,417.4,295.6,165.58,2022-04-05
HOLD000866,PORT00071,SEC00085,NCN,Security 87,Option,685.39,320.16,140.4,2021-08-16
HOLD000867,PORT00071,SEC00073,BWR,Security 71,Option,623.57,470.6,71.98,2024-12-08
HOLD000868,PORT00071,SEC00004,GXU,Security 2,Option,704.99,345.78,116.71,2023-06-28
HOLD000869,PORT00071,SEC00026,UMK,Security 53,ETF,636.73,207.38,197.67,2021-07-27
HOLD000870,PORT00071,SEC00033,FBS,Security 42,Option,828.89,85.31,230.39,2020-12-01
HOLD000871,PORT00071,SEC00041,AUJ,Security 37,ETF,965.09,400.01,446.26,2023-05-17
HOLD000872,PORT00071,SEC00005,DWN,Security 100,Bond,670.89,424.17,452.31,2022-05-24
HOLD000873,PORT00071,SEC00071,QWZ,Security 92,Mutual Fund,889.48,159.12,478.35,2025-06-29
HOLD000874,PORT00071,SEC00052,ZLQ,Security 39,Option,63.92,147.51,65.48,2022-12-11
HOLD000875,PORT00071,SEC00049,ALF,Security 46,ETF,221.06,340.1,306.43,2021-10-04
HOLD000876,PORT00071,SEC00066,YKA,Security 28,Stock,519.36,256.93,79.27,2024-05-21
HOLD000877,PORT00071,SEC00091,SXB,Security 2,Option,831.76,467.0,434.85,2024-06-17
HOLD000878,PORT00071,SEC00021,FCR,Security 39,Bond,693.12,419.02,88.27,2022-02-13
HOLD000879,PORT00071,SEC00001,PIQ,Security 60,Mutual Fund,849.39,398.91,101.97,2021-06-14
HOLD000880,PORT00072,SEC00016,BVO,Security 84,Mutual Fund,569.77,418.86,82.05,2022-04-16
HOLD000881,PORT00072,SEC00048,PGW,Security 85,Mutual Fund,581.9,317.21,275.02,2025-07-25
HOLD000882,PORT00072,SEC00039,MNO,Security 38,ETF,818.69,306.63,132.31,2023-11-24
HOLD000883,PORT00072,SEC00014,MJZ,Security 76,Option,989.46,246.8,100.14,2022-04-05
HOLD000884,PORT00072,SEC00004,CWQ,Security 79,ETF,739.56,406.91,436.48,2021-05-01
HOLD000885,PORT00073,SEC00067,OSQ,Security 7,ETF,435.17,185.02,82.08,2023-01-01
HOLD000886,PORT00073,SEC00072,LHB,Security 32,Mutual Fund,428.1,427.77,410.63,2023-05-18
HOLD000887,PORT00073,SEC00027,AIB,Security 85,Stock,52.93,191.83,193.83,2021-04-13
HOLD000888,PORT00073,SEC00083,NPG,Security 64,Bond,604.59,99.44,257.21,2021-02-20
HOLD000889,PORT00073,SEC00063,MCW,Security 18,Option,969.53,275.36,143.13,2024-02-25
HOLD000890,PORT00073,SEC00017,LHU,Security 30,ETF,19.43,93.12,280.42,2023-06-20
HOLD000891,PORT00073,SEC00078,AWR,Security 66,ETF,480.49,485.81,463.4,2023-02-14
HOLD000892,PORT00073,SEC00069,PGL,Security 76,Mutual Fund,784.41,152.65,408.39,2024-05-19
HOLD000893,PORT00073,SEC00023,QVL,Security 30,Mutual Fund,471.83,392.82,218.69,2025-08-17
HOLD000894,PORT00073,SEC00055,NKE,Security 63,Bond,330.54,302.69,196.28,2023-11-25
HOLD000895,PORT00073,SEC00020,QSQ,Security 6,Stock,986.58,447.21,356.81,2022-08-20
HOLD000896,PORT00073,SEC00050,MNU,Security 64,Stock,321.44,339.11,107.71,2025-10-16
HOLD000897,PORT00073,SEC00082,XOX,Security 47,Option,138.97,400.64,462.03,2023-04-29
HOLD000898,PORT00073,SEC00060,UMM,Security 72,Stock,773.69,400.16,377.69,2021-05-06
HOLD000899,PORT00073,SEC00003,FOG,Security 99,Stock,239.88,77.59,215.61,2024-01-14
HOLD000900,PORT00074,SEC00018,KKR,Security 44,ETF,618.97,78.17,193.06,2025-03-01
HOLD000901,PORT00074,SEC00032,IUB,Security 24,Stock,121.47,309.84,491.28,2023-08-26
HOLD000902,PORT00074,SEC00037,GNT,Security 57,ETF,741.08,149.59,422.93,2022-03-13
HOLD000903,PORT00074,SEC00060,JTF,Security 86,Stock,872.27,28.9,60.35,2021-08-22
HOLD000904,PORT00074,SEC00023,PHM,Security 75,Bond,106.85,372.61,347.89,2021-11-10
HOLD000905,PORT00074,SEC00098,PWX,Security 60,Stock,788.14,266.93,203.31,2022-09-01
HOLD000906,PORT00074,SEC00098,IOT,Security 32,Option,710.35,36.99,282.71,2022-08-04
HOLD000907,PORT00075,SEC00060,RDW,Security 61,Option,581.84,184.13,95.97,2021-08-29
HOLD000908,PORT00075,SEC00066,NSA,Security 82,Bond,31.45,22.35,179.06,2024-12-08
HOLD000909,PORT00075,SEC00076,OZT,Security 87,Option,102.88,445.97,212.98,2023-04-29
HOLD000910,PORT00075,SEC00012,MCH,Security 62,Stock,103.29,342.47,429.77,2025-03-19
HOLD000911,PORT00075,SEC00013,AWO,Security 26,Mutual Fund,348.42,93.2,251.69,2024-06-16
HOLD000912,PORT00075,SEC00048,WDE,Security 57,Stock,3.65,446.84,354.47,2022-02-19
HOLD000913,PORT00075,SEC00065,WRG,Security 40,Option,677.97,228.57,339.42,2022-11-02
HOLD000914,PORT00075,SEC00084,TXI,Security 14,Mutual Fund,997.06,199.53,300.45,2022-01-27
HOLD000915,PORT00075,SEC00093,VQA,Security 65,ETF,548.88,238.14,71.53,2021-12-29
HOLD000916,PORT00076,SEC00058,FYY,Security 32,Bond,306.68,199.27,328.67,2022-01-05
HOLD000917,PORT00076,SEC00060,QSD,Security 63,ETF,85.49,430.23,326.0,2025-07-23
HOLD000918,PORT00076,SEC00027,PRN,Security 34,Stock,931.89,275.88,345.51,2023-05-11
HOLD000919,PORT00076,SEC00035,PCO,Security 73,Option,200.45,269.86,262.62,2022-11-25
HOLD000920,PORT00076,SEC00063,RNY,Security 32,Option,162.03,201.26,277.85,2025-05-22
HOLD000921,PORT00076,SEC00081,NRL,Security 98,Mutual Fund,67.49,471.02,51.68,2023-03-07
HOLD000922,PORT00076,SEC00082,VPG,Security 11,Mutual Fund,834.47,72.64,436.99,2022-11-22
HOLD000923,PORT00076,SEC00012,LTA,Security 36,Bond,993.46,323.51,372.71,2025-02-09
HOLD000924,PORT00076,SEC00076,DWK,Security 89,Stock,678.45,113.79,492.38,2021-12-17
HOLD000925,PORT00076,SEC00037,KCV,Security 21,Option,339.22,263.68,498.41,2024-10-23
HOLD000926,PORT00076,SEC00098,AQT,Security 67,Stock,747.77,314.42,415.78,2025-05-01
HOLD000927,PORT00076,SEC00016,WKT,Security 86,Option,447.37,406.08,481.46,2021-09-27
HOLD000928,PORT00076,SEC00027,JHB,Security 92,ETF,470.81,155.4,203.64,2023-02-26
HOLD000929,PORT00076,SEC00015,EHS,Security 68,Option,611.93,476.69,356.56,2022-07-07
HOLD000930,PORT00076,SEC00081,SPT,Security 50,Option,532.27,260.81,306.94,2021-07-05
HOLD000931,PORT00076,SEC00023,ZIG,Security 64,Bond,310.49,323.0,349.15,2024-09-16
HOLD000932,PORT00076,SEC00056,XOK,Security 17,Bond,732.01,189.91,402.16,2024-07-16
HOLD000933,PORT00077,SEC00013,AVU,Security 89,Option,681.94,461.26,227.15,2024-10-04
HOLD000934,PORT00077,SEC00044,XNC,Security 25,Stock,532.71,78.96,253.78,2022-09-01
HOLD000935,PORT00077,SEC00048,HLG,Security 6,ETF,450.29,73.64,429.38,2023-01-06
HOLD000936,PORT00077,SEC00060,DMV,Security 26,Mutual Fund,313.9,408.58,326.75,2023-03-03
HOLD000937,PORT00077,SEC00066,IQH,Security 73,Option,801.95,377.82,152.1,2024-09-08
HOLD000938,PORT00077,SEC00047,HDZ,Security 92,Bond,189.79,456.41,209.62,2022-07-16
HOLD000939,PORT00077,SEC00022,XSP,Security 66,Bond,443.43,34.39,44.96,2024-04-29
HOLD000940,PORT00077,SEC00063,DBC,Security 7,Bond,510.22,327.4,115.41,2025-06-05
HOLD000941,PORT00077,SEC00011,FSO,Security 78,ETF,646.08,418.65,176.38,2023-03-05
HOLD000942,PORT00077,SEC00082,NVT,Security 53,ETF,685.44,330.88,158.83,2023-01-17
HOLD000943,PORT00077,SEC00023,GPN,Security 52,Bond,449.45,275.77,132.09,2024-08-24
HOLD000944,PORT00077,SEC00005,NNP,Security 14,Bond,633.37,349.7,270.57,2022-10-15
HOLD000945,PORT00077,SEC00073,IHG,Security 72,Bond,761.43,219.9,356.86,2021-03-26
HOLD000946,PORT00077,SEC00034,VLV,Security 40,Option,152.1,129.94,302.42,2024-06-12
HOLD000947,PORT00077,SEC00071,VUD,Security 54,ETF,94.94,286.0,452.55,2021-03-21
HOLD000948,PORT00077,SEC00090,DAQ,Security 95,Bond,728.55,222.27,470.84,2025-01-24
HOLD000949,PORT00077,SEC00080,EJU,Security 45,Option,61.16,141.31,82.78,2020-11-28
HOLD000950,PORT00077,SEC00044,WLM,Security 31,Bond,852.37,464.38,175.4,2023-10-20
HOLD000951,PORT00077,SEC00066,WVQ,Security 66,Mutual Fund,648.12,260.07,447.23,2025-02-05
HOLD000952,PORT00078,SEC00008,EGQ,Security 15,Mutual Fund,23.11,335.66,420.72,2024-06-29
HOLD000953,PORT00078,SEC00080,XBT,Security 69,ETF,235.62,121.4,62.82,2021-07-07
HOLD000954,PORT00078,SEC00020,VKN,Security 100,Option,4.64,198.44,331.07,2024-06-21
HOLD000955,PORT00078,SEC00065,THN,Security 44,Option,904.07,192.7,353.55,2023-12-10
HOLD000956,PORT00078,SEC00061,ACW,Security 100,ETF,166.84,259.74,183.05,2021-05-19
HOLD000957,PORT00078,SEC00074,XQW,Security 94,ETF,262.65,394.43,349.87,2023-02-08
HOLD000958,PORT00078,SEC00028,NID,Security 33,Option,139.64,207.71,333.84,2025-04-01
HOLD000959,PORT00078,SEC00072,YCA,Security 11,Bond,583.77,441.43,100.67,2022-02-10
HOLD000960,PORT00078,SEC00096,CAO,Security 73,ETF,653.3,129.45,194.56,2022-06-29
HOLD000961,PORT00078,SEC00001,EAK,Security 13,Stock,966.25,304.69,319.29,2024-11-10
HOLD000962,PORT00078,SEC00094,QZF,Security 14,Bond,706.23,75.41,180.47,2024-11-18
HOLD000963,PORT00078,SEC00096,AYE,Security 100,Option,940.23,46.23,116.1,2025-02-24
HOLD000964,PORT00078,SEC00071,UHH,Security 67,Option,137.17,370.03,166.19,2021-12-14
HOLD000965,PORT00078,SEC00084,PRN,Security 62,Option,387.97,108.3,36.66,2024-08-09
HOLD000966,PORT00079,SEC00074,QQV,Security 51,Stock,58.03,12.57,147.22,2023-09-09
HOLD000967,PORT00079,SEC00067,GLE,Security 91,Mutual Fund,867.66,56.45,176.27,2023-05-03
HOLD000968,PORT00079,SEC00054,LFW,Security 95,Bond,740.8,165.08,32.67,2025-04-08
HOLD000969,PORT00079,SEC00075,DNK,Security 7,Option,137.98,265.08,346.19,2023-08-19
HOLD000970,PORT00079,SEC00090,LDL,Security 18,ETF,995.8,25.83,331.29,2021-12-28
HOLD000971,PORT00079,SEC00062,IAX,Security 15,Bond,934.7,464.02,218.1,2021-07-30
HOLD000972,PORT00079,SEC00060,NIE,Security 35,Option,714.63,165.26,452.7,2023-08-01
HOLD000973,PORT00079,SEC00064,CSE,Security 18,Mutual Fund,454.56,386.91,83.99,2025-03-26
HOLD000974,PORT00079,SEC00094,VHV,Security 18,Mutual Fund,545.59,390.77,425.39,2023-08-18
HOLD000975,PORT00079,SEC00013,VES,Security 95,Bond,872.18,10.39,335.75,2021-07-18
HOLD000976,PORT00079,SEC00029,UMM,Security 14,Bond,763.39,51.04,397.34,2024-09-07
HOLD000977,PORT00079,SEC00060,TEQ,Security 12,Mutual Fund,689.13,266.04,86.06,2021-08-17
HOLD000978,PORT00079,SEC00080,QGX,Security 95,Mutual Fund,747.42,237.58,232.75,2021-08-23
HOLD000979,PORT00079,SEC00035,DUE,Security 38,Stock,280.65,270.54,101.58,2022-12-09
HOLD000980,PORT00079,SEC00095,QHH,Security 45,Stock,81.95,275.89,390.47,2023-03-26
HOLD000981,PORT00079,SEC00096,AFI,Security 81,Mutual Fund,166.14,190.73,414.92,2024-08-30
HOLD000982,PORT00080,SEC00037,NZH,Security 91,Bond,172.4,46.71,312.36,2024-06-22
HOLD000983,PORT00080,SEC00062,BCC,Security 64,Bond,657.5,126.55,288.61,2024-08-24
HOLD000984,PORT00080,SEC00082,CWS,Security 84,Stock,905.89,337.31,350.23,2022-01-01
HOLD000985,PORT00080,SEC00082,BOU,Security 56,Bond,235.32,449.26,193.28,2023-07-05
HOLD000986,PORT00080,SEC00060,DFG,Security 84,Stock,76.89,253.94,160.31,2021-06-17
HOLD000987,PORT00080,SEC00029,BED,Security 97,Bond,986.05,417.92,207.86,2024-12-10
HOLD000988,PORT00080,SEC00095,NOH,Security 76,Mutual Fund,955.57,485.76,315.13,2023-01-07
HOLD000989,PORT00080,SEC00032,EQW,Security 49,Mutual Fund,690.93,211.78,71.23,2023-09-19
HOLD000990,PORT00080,SEC00054,HAK,Security 76,ETF,506.31,117.68,419.86,2024-12-21
HOLD000991,PORT00080,SEC00068,EHH,Security 9,ETF,472.75,433.75,221.72,2024-03-29
HOLD000992,PORT00080,SEC00097,SUH,Security 27,Mutual Fund,703.14,137.35,279.78,2023-03-30
HOLD000993,PORT00080,SEC00083,XKU,Security 44,ETF,929.29,166.57,254.29,2022-10-30
HOLD000994,PORT00080,SEC00007,MMQ,Security 84,ETF,378.68,36.13,426.44,2022-03-30
HOLD000995,PORT00080,SEC00071,XLA,Security 62,Mutual Fund,389.45,442.92,112.81,2023-09-13
HOLD000996,PORT00081,SEC00029,GRR,Security 35,Stock,770.11,489.65,334.89,2025-06-29
HOLD000997,PORT00081,SEC00060,SLR,Security 1,Mutual Fund,605.95,474.49,213.47,2023-07-21
HOLD000998,PORT00081,SEC00007,GKN,Security 90,Bond,889.54,343.01,22.23,2023-12-30
HOLD000999,PORT00081,SEC00100,KLP,Security 71,Stock,483.02,150.18,207.91,2025-01-20
HOLD001000,PORT00081,SEC00086,TLD,Security 36,ETF,457.13,232.91,36.81,2025-01-20
HOLD001001,PORT00081,SEC00027,OLM,Security 87,Stock,620.42,29.89,132.66,2024-05-03
HOLD001002,PORT00081,SEC00034,UUM,Security 17,Mutual Fund,746.94,54.27,437.15,2022-04-01
HOLD001003,PORT00081,SEC00064,ISO,Security 36,Option,795.86,314.03,392.87,2022-10-25
HOLD001004,PORT00081,SEC00030,SMB,Security 34,Option,202.9,380.85,493.03,2023-01-08
HOLD001005,PORT00081,SEC00018,YCD,Security 70,Stock,298.99,451.84,25.58,2023-07-10
HOLD001006,PORT00082,SEC00072,OSS,Security 55,Bond,254.16,444.09,417.93,2025-10-07
HOLD001007,PORT00082,SEC00053,WBX,Security 68,Option,178.98,240.31,299.39,2021-05-22
HOLD001008,PORT00082,SEC00017,UEF,Security 79,ETF,532.75,110.51,20.13,2021-07-03
HOLD001009,PORT00082,SEC00092,STC,Security 58,Option,175.96,98.91,310.11,2021-04-10
HOLD001010,PORT00082,SEC00026,XYY,Security 87,Option,540.81,434.67,396.63,2025-07-19
HOLD001011,PORT00082,SEC00096,QLZ,Security 97,Mutual Fund,854.1,89.43,253.29,2023-04-13
HOLD001012,PORT00082,SEC00061,BLL,Security 85,Stock,915.22,462.26,460.5,2025-05-21
HOLD001013,PORT00082,SEC00069,CYV,Security 81,Option,382.61,160.78,350.6,2023-07-02
HOLD001014,PORT00083,SEC00088,KWS,Security 1,Mutual Fund,870.48,427.13,141.08,2022-07-23
HOLD001015,PORT00083,SEC00084,PLO,Security 33,Mutual Fund,327.95,36.91,319.25,2023-11-24
HOLD001016,PORT00083,SEC00073,RIK,Security 47,Mutual Fund,252.13,466.47,213.25,2024-09-11
HOLD001017,PORT00083,SEC00023,COS,Security 13,Mutual Fund,692.17,341.09,493.5,2025-04-25
HOLD001018,PORT00083,SEC00067,UMI,Security 25,Mutual Fund,721.33,46.59,47.25,2025-10-24
HOLD001019,PORT00083,SEC00019,TPY,Security 23,ETF,924.32,37.03,494.6,2025-02-23
HOLD001020,PORT00083,SEC00074,ILK,Security 88,Mutual Fund,435.07,377.16,94.31,2025-05-28
HOLD001021,PORT00083,SEC00034,EIJ,Security 67,Bond,928.82,135.09,371.19,2023-11-10
HOLD001022,PORT00083,SEC00064,FGB,Security 72,Option,394.2,344.45,495.6,2023-08-03
HOLD001023,PORT00083,SEC00076,JIM,Security 45,Mutual Fund,93.59,375.39,241.45,2024-07-01
HOLD001024,PORT00083,SEC00037,EVH,Security 65,Bond,203.05,309.78,173.47,2023-12-26
HOLD001025,PORT00083,SEC00071,INM,Security 92,Bond,482.54,209.49,255.1,2025-01-12
HOLD001026,PORT00083,SEC00068,PIU,Security 20,Mutual Fund,913.95,147.2,245.22,2024-07-09
HOLD001027,PORT00083,SEC00096,LSU,Security 15,Option,64.64,495.72,258.28,2025-11-21
HOLD001028,PORT00083,SEC00065,YIS,Security 88,Option,874.73,250.58,318.07,2022-05-18
HOLD001029,PORT00083,SEC00021,PHR,Security 60,Bond,262.86,275.77,103.38,2022-02-26
HOLD001030,PORT00083,SEC00076,EFD,Security 53,Option,987.56,121.27,251.77,2022-03-03
HOLD001031,PORT00083,SEC00082,ZGM,Security 11,Mutual Fund,204.34,413.47,479.34,2021-09-19
HOLD001032,PORT00084,SEC00028,PNQ,Security 70,Bond,291.73,309.17,345.21,2022-07-07
HOLD001033,PORT00084,SEC00035,UZD,Security 22,Bond,582.62,373.73,490.5,2025-10-12
HOLD001034,PORT00084,SEC00032,IUR,Security 78,Option,712.89,499.82,433.21,2022-08-09
HOLD001035,PORT00084,SEC00024,MWJ,Security 79,Option,946.5,90.88,379.94,2021-04-15
HOLD001036,PORT00084,SEC00065,FCO,Security 33,Mutual Fund,619.63,185.44,325.33,2021-04-26
HOLD001037,PORT00084,SEC00051,PGS,Security 17,Stock,108.04,63.74,201.71,2022-12-23
HOLD001038,PORT00084,SEC00060,FXA,Security 8,Stock,14.5,303.67,238.85,2022-11-17
HOLD001039,PORT00084,SEC00018,EWT,Security 2,Option,783.25,139.27,376.63,2023-12-20
HOLD001040,PORT00084,SEC00003,PLA,Security 97,Mutual Fund,404.18,45.04,75.68,2022-02-11
HOLD001041,PORT00084,SEC00017,IPD,Security 36,Stock,78.96,252.53,403.62,2022-06-18
HOLD001042,PORT00084,SEC00081,YWN,Security 92,Mutual Fund,341.43,203.89,419.91,2025-06-12
HOLD001043,PORT00084,SEC00040,MYW,Security 15,Stock,455.13,236.43,460.13,2022-09-11
HOLD001044,PORT00084,SEC00049,SGT,Security 11,Stock,30.54,282.17,322.2,2022-07-22
HOLD001045,PORT00084,SEC00089,RGW,Security 81,Option,855.31,436.23,103.78,2024-01-03
HOLD001046,PORT00084,SEC00020,OGX,Security 53,ETF,300.81,103.29,359.87,2021-08-03
HOLD001047,PORT00084,SEC00046,AIO,Security 33,Mutual Fund,137.99,437.21,139.69,2022-12-15
HOLD001048,PORT00085,SEC00057,ZHS,Security 1,Stock,923.45,70.1,333.08,2023-07-22
HOLD001049,PORT00085,SEC00089,KYZ,Security 87,Option,115.36,453.72,457.61,2023-06-22
HOLD001050,PORT00085,SEC00014,QGK,Security 45,Mutual Fund,605.86,223.73,293.98,2024-06-09
HOLD001051,PORT00085,SEC00036,ODA,Security 61,Option,706.88,390.86,409.99,2020-12-08
HOLD001052,PORT00085,SEC00098,LTK,Security 42,Stock,52.21,91.02,358.3,2022-03-24
HOLD001053,PORT00085,SEC00092,LOA,Security 22,ETF,678.58,305.42,346.92,2022-08-01
HOLD001054,PORT00085,SEC00019,DJO,Security 49,Bond,159.12,314.39,265.1,2022-08-08
HOLD001055,PORT00085,SEC00024,WIF,Security 72,Stock,198.64,58.64,403.04,2021-01-05
HOLD001056,PORT00085,SEC00092,YQJ,Security 55,Stock,444.17,290.4,97.16,2024-02-19
HOLD001057,PORT00085,SEC00073,SGQ,Security 81,ETF,640.78,260.7,402.81,2022-12-20
HOLD001058,PORT00085,SEC00041,RRU,Security 89,Bond,547.17,263.83,297.67,2023-09-30
HOLD001059,PORT00085,SEC00059,ZEO,Security 15,Option,940.86,169.75,22.15,2023-01-28
HOLD001060,PORT00086,SEC00040,NHL,Security 97,Option,56.25,423.92,188.34,2023-03-21
HOLD001061,PORT00086,SEC00076,CNG,Security 31,Option,945.85,324.38,459.69,2024-12-21
HOLD001062,PORT00086,SEC00079,QCC,Security 68,ETF,172.69,357.59,270.52,2021-12-25
HOLD001063,PORT00086,SEC00099,DCW,Security 65,Stock,711.97,363.48,363.53,2022-03-07
HOLD001064,PORT00086,SEC00051,KBG,Security 5,ETF,636.01,458.09,208.2,2024-01-05
HOLD001065,PORT00086,SEC00084,KZP,Security 44,Stock,554.66,136.86,406.37,2024-10-08
HOLD001066,PORT00086,SEC00068,YUC,Security 40,Option,23.94,207.28,447.11,2024-07-16
HOLD001067,PORT00087,SEC00017,LRD,Security 56,Stock,761.22,72.98,83.67,2021-01-23
HOLD001068,PORT00087,SEC00062,WPS,Security 81,Option,264.83,484.65,473.25,2021-05-15
HOLD001069,PORT00087,SEC00033,WSL,Security 22,Bond,132.22,318.7,374.29,2022-09-06
HOLD001070,PORT00087,SEC00071,VMO,Security 80,Mutual Fund,160.8,15.6,345.72,2023-12-19
HOLD001071,PORT00087,SEC00073,FZP,Security 61,Mutual Fund,884.62,412.72,123.73,2022-04-16
HOLD001072,PORT00087,SEC00076,VHV,Security 63,Bond,152.82,410.88,241.44,2024-12-18
HOLD001073,PORT00087,SEC00073,ZCW,Security 39,Stock,777.75,337.2,224.0,2023-01-20
HOLD001074,PORT00087,SEC00005,RDJ,Security 51,Bond,956.34,167.6,389.48,2020-12-11
HOLD001075,PORT00087,SEC00051,UNN,Security 81,Mutual Fund,283.93,407.79,246.62,2025-04-01
HOLD001076,PORT00088,SEC00099,VOA,Security 43,ETF,628.29,69.05,497.86,2024-08-07
